ruc,empresa,establecimiento,giro,resolucion,codigo_sala,vigencia,maq,memoria,mesas,direccion,distrito,provincia,departamento,direccion_original,direccion_normalizada,direccion_variantes
20604245487,CA & LE GAMING S.A.C.,KRAKATOA,REST. 5TT,003158,112299001,2028-07-21,76.0,117.0,,Av. VICTOR RAÚL HAYA DE LA TORRE MZ. A LOTE 2 ASENTAMIENTO HUMANO 5 DE FEBRERO Lt. 2,PAITA,PAITA,PIURA,Av. VICTOR RAÚL HAYA DE LA TORRE MZ. A LOTE 2 ASENTAMIENTO HUMANO 5 DE FEBRERO Lt. 2,AVENIDA. VICTOR RAÚL HAYA DE LA TORRE MZ. A LOTE 2 ASENTAMIENTO HUMANO 5 DE FEBRERO LT. 2,"[""AVENIDA. VICTOR RAÚL HAYA DE LA TORRE MZ. A LOTE 2 ASENTAMIENTO HUMANO 5 DE FEBRERO LT. 2"", ""AVENIDA. VICTOR RAÚL HAYA DE LA TORRE MZ. A LOTE 2 ASENTAMIENTO HUMANO 5 DE FEBRERO LT. 2, PAITA""]"
20392722701,CAPA GAMES S.A.C.,JUMBO III,,9061 - 2025,141413001,2029-11-26,84.0,191.0,,Jr. HUANUCO No. 572 - 574,HUANUCO,HUÁNUCO,HUÁNUCO,Jr. HUANUCO No. 572 - 574,"JIRON. HUANUCO NO. 572, 574","[""JIRON. HUANUCO NO. 572, 574""]"
20615372545,CARIBEÑO S.A.C.,SALA DE JUEGOS PALMERA,REST. 5TT,3661 - 2026,112656001,2031-05-22,6.0,12.0,,Calle CARLOS P. SAENZ No. SN,RAMÓN CASTILLA,MARISCAL RAMÓN CASTILLA,LORETO,Calle CARLOS P. SAENZ No. SN,CALLE CARLOS P. SAENZ NO. S/N,"[""CALLE CARLOS P. SAENZ NO. S/N"", ""CALLE CARLOS P. SAENZ NO. S/N, RAMÓN CASTILLA""]"
20614106884,CASINO EMPERADOR REY MAX FAURA I SOCIEDAD ANONIMA CERRADA,La Torre de Babel,REST. 5TT,1686 - 2026,112640001,2031-03-13,229.0,281.0,,Jr. Dos de Mayo No. 1095-1099,HUANUCO,HUÁNUCO,HUÁNUCO,Jr. Dos de Mayo No. 1095-1099,"JIRON. DOS DE MAYO NO. 1095, 1099","[""JIRON. DOS DE MAYO NO. 1095, 1099"", ""JIRON. DOS DE MAYO NO. 1095, 1099, HUANUCO""]"
20614106884,CASINO EMPERADOR REY MAX FAURA I SOCIEDAD ANONIMA CERRADA,REY MIDAS,REST. 5TT,5958 - 2025,212640001,2030-08-22,,,7.0,Jr. Dos de Mayo No. 1095,HUANUCO,HUÁNUCO,HUÁNUCO,Jr. Dos de Mayo No. 1095,JIRON. DOS DE MAYO NO. 1095,"[""JIRON. DOS DE MAYO NO. 1095"", ""JIRON. DOS DE MAYO NO. 1095, HUANUCO""]"
20548009911,CASINO MOLLENDO S.A.C.,EL GALEON DE ORO,,971,141643001,2027-04-24,50.0,107.0,,Calle AREQUIPA No. 209-A,MOLLENDO,ISLAY,AREQUIPA,Calle AREQUIPA No. 209-A,"CALLE AREQUIPA NO. 209, A","[""CALLE AREQUIPA NO. 209, A"", ""CALLE AREQUIPA NO. 209, A, MOLLENDO""]"
20481357901,CASINOS AMERICA S.A.C.,THE CUPID,,002221-2024,120871001,2028-05-03,69.0,129.0,,Jr. JOSE BALTA No. 878,HUAMACHUCO,SÁNCHEZ CARRIÓN,LA LIBERTAD,Jr. JOSE BALTA No. 878,JIRON. JOSE BALTA NO. 878,"[""JIRON. JOSE BALTA NO. 878"", ""JIRON. JOSE BALTA NO. 878, HUAMACHUCO""]"
20614679078,CASINOS INDEPENDENCIA S.A.C.,PACHANGA,REST. 5TT,129 - 2026,132653001,2031-01-16,236.0,533.0,,"Av. CARLOS IZAGUIRRE, LOTE 24 Mz. C",INDEPENDENCIA,LIMA,LIMA,"Av. CARLOS IZAGUIRRE, LOTE 24 Mz. C","AVENIDA. CARLOS IZAGUIRRE, LOTE 24 MZ. C","[""AVENIDA. CARLOS IZAGUIRRE, LOTE 24 MZ. C"", ""AVENIDA. CARLOS IZAGUIRRE, LOTE 24 MZ. C, INDEPENDENCIA""]"
20258385994,CASTILLO DE ORO S.A.,CASTILLO DE ORO,,4179,120676001,2027-09-25,98.0,273.0,,Av. SAENZ PEÑA No. 506,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Av. SAENZ PEÑA No. 506,AVENIDA. SAENZ PEÑA NO. 506,"[""AVENIDA. SAENZ PEÑA NO. 506"", ""AVENIDA. SAENZ PEÑA NO. 506, CALLAO""]"
20258385994,CASTILLO DE ORO S.A.,MR. MONEDA,,1680 - 2026,120676003,2030-03-13,105.0,287.0,,Av. ABANCAY No. 1109,LIMA,LIMA,LIMA,Av. ABANCAY No. 1109,AVENIDA. ABANCAY NO. 1109,"[""AVENIDA. ABANCAY NO. 1109"", ""AVENIDA. ABANCAY NO. 1109, LIMA""]"
20258385994,CASTILLO DE ORO S.A.,SEÑOR BILLETE,,4145,120676004,2027-09-21,55.0,165.0,,Jr. GRAU No. 326,PACHACAMAC,LIMA,LIMA,Jr. GRAU No. 326,JIRON. GRAU NO. 326,"[""JIRON. GRAU NO. 326"", ""JIRON. GRAU NO. 326, PACHACAMAC""]"
20456073051,CIMETUR S.A.C.,CIMETUR,HOTEL ***,001768 - 2017,111448001,,31.0,79.0,,Av. EL PROGRESO No. 121 - 121,URACA,CASTILLA,AREQUIPA,Av. EL PROGRESO No. 121 - 121,"AVENIDA. EL PROGRESO NO. 121, 121","[""AVENIDA. EL PROGRESO NO. 121, 121"", ""AVENIDA. EL PROGRESO NO. 121, 121, URACA""]"
20511841811,CINAKELL GAMING INTERNATIONAL S.A.C.,TRAGAMONEDAS CINAKELL,,3181,120838001,2027-07-26,99.0,466.0,,Calle MARISCAL ORBEGOSO No. 280,BREÑA,LIMA,LIMA,Calle MARISCAL ORBEGOSO No. 280,CALLE MARISCAL ORBEGOSO NO. 280,"[""CALLE MARISCAL ORBEGOSO NO. 280"", ""CALLE MARISCAL ORBEGOSO NO. 280, BREÑA""]"
20563236192,COLMENA GAMING S.A.C.,MAGIC CENTER,,4354,142150002,2027-10-04,131.0,352.0,,Av. BALTA No. 330,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,Av. BALTA No. 330,AVENIDA. BALTA NO. 330,"[""AVENIDA. BALTA NO. 330"", ""AVENIDA. BALTA NO. 330, MOQUEGUA""]"
20512231790,COMPAÑIA DE NEGOCIOS & JUEGOS S.A.C.,SALA DE JUEGOS UCAYALI,,002792,120814001,2027-02-14,74.0,172.0,,Jr. UCAYALI No. 844,CALLERIA,CORONEL PORTILLO,UCAYALI,Jr. UCAYALI No. 844,JIRON. UCAYALI NO. 844,"[""JIRON. UCAYALI NO. 844"", ""JIRON. UCAYALI NO. 844, CALLERIA""]"
20268759515,CONCESIONES Y ENTRETENIMIENTOS MAGDALENA S.A.C.,EPOCA DORADA,,2061 - 2026,120108001,2030-03-31,87.0,201.0,,Jr. AUGUSTO BOLOGNESI No. 262 - 264,MAGDALENA DEL MAR,LIMA,LIMA,Jr. AUGUSTO BOLOGNESI No. 262 - 264,"JIRON. AUGUSTO BOLOGNESI NO. 262, 264","[""JIRON. AUGUSTO BOLOGNESI NO. 262, 264"", ""JIRON. AUGUSTO BOLOGNESI NO. 262, 264, MAGDALENA DEL MAR""]"
20513537221,COOL GAMES S.A.C.,GRAN VIA,,602,120797001,2027-09-10,91.0,262.0,,Av. GRAU No. 123 - 127 - 129 y Av. PASEO DE LA REPUBLICA No. 293,LIMA,LIMA,LIMA,Av. GRAU No. 123 - 127 - 129 y Av. PASEO DE LA REPUBLICA No. 293,"AVENIDA. GRAU NO. 123, 127, 129 Y AVENIDA. PASEO DE LA REPUBLICA NO. 293","[""AVENIDA. GRAU NO. 123, 127, 129 Y AVENIDA. PASEO DE LA REPUBLICA NO. 293"", ""AVENIDA. GRAU NO. 123, 127, 129 Y AVENIDA. PASEO DE LA REPUBLICA NO. 293, LIMA""]"
20454767404,COORPORACION LA FORTALEZA S.A.C.,EL DORADO,HOTEL ***,001568,131306001,2026-09-23,117.0,319.0,,Av. LIMA No. 268 y Jr. SAMUEL PASTOR No. 114,CAMANÁ,CAMANÁ,AREQUIPA,Av. LIMA No. 268 y Jr. SAMUEL PASTOR No. 114,AVENIDA. LIMA NO. 268 Y JIRON. SAMUEL PASTOR NO. 114,"[""AVENIDA. LIMA NO. 268 Y JIRON. SAMUEL PASTOR NO. 114"", ""AVENIDA. LIMA NO. 268 Y JIRON. SAMUEL PASTOR NO. 114, CAMANÁ""]"
20503865204,CORPORACION AGUILAR S.A.C.,EL GANADOR,,4074,120257001,2026-12-23,71.0,272.0,,Jr. ASAMBLEA No. 218,AYACUCHO,HUAMANGA,AYACUCHO,Jr. ASAMBLEA No. 218,JIRON. ASAMBLEA NO. 218,"[""JIRON. ASAMBLEA NO. 218"", ""JIRON. ASAMBLEA NO. 218, AYACUCHO""]"
20603232292,CORPORACION ALICHOY S.A.C.,RAMSES,,001694,142455001,2027-06-21,80.0,209.0,,Av. ANGELICA GAMARRA DE LEON VELARDE No. 839,LOS OLIVOS,LIMA,LIMA,Av. ANGELICA GAMARRA DE LEON VELARDE No. 839,AVENIDA. ANGELICA GAMARRA DE LEON VELARDE NO. 839,"[""AVENIDA. ANGELICA GAMARRA DE LEON VELARDE NO. 839"", ""AVENIDA. ANGELICA GAMARRA DE LEON VELARDE NO. 839, LOS OLIVOS""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,ALLEGRO,,639 - 2025,142633012,2030-01-31,126.0,351.0,,Av. GRAU No. 559,PIURA,PIURA,PIURA,Av. GRAU No. 559,AVENIDA. GRAU NO. 559,"[""AVENIDA. GRAU NO. 559"", ""AVENIDA. GRAU NO. 559, PIURA""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,BALTA SLOTS,,644 - 2025,142633016,2030-01-31,123.0,325.0,,Av. JOSE BALTA No. 525 - 535,CHICLAYO,CHICLAYO,LAMBAYEQUE,Av. JOSE BALTA No. 525 - 535,"AVENIDA. JOSE BALTA NO. 525, 535","[""AVENIDA. JOSE BALTA NO. 525, 535"", ""AVENIDA. JOSE BALTA NO. 525, 535, CHICLAYO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,CASINOBAGDAD,,646 - 2025,142633018,2030-01-31,154.0,370.0,,Jr. ELIAS AGUIRRE No. 498 y Jr. JUAN CUGLIEVAN No. 685 - 691,CHICLAYO,CHICLAYO,LAMBAYEQUE,Jr. ELIAS AGUIRRE No. 498 y Jr. JUAN CUGLIEVAN No. 685 - 691,"JIRON. ELIAS AGUIRRE NO. 498 Y JIRON. JUAN CUGLIEVAN NO. 685, 691","[""JIRON. ELIAS AGUIRRE NO. 498 Y JIRON. JUAN CUGLIEVAN NO. 685, 691"", ""JIRON. ELIAS AGUIRRE NO. 498 Y JIRON. JUAN CUGLIEVAN NO. 685, 691, CHICLAYO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,DAMASCO,,648 - 2025,142633020,2030-01-31,374.0,976.0,,Av. SAN MARTIN No. 577 - 597,TACNA,TACNA,TACNA,Av. SAN MARTIN No. 577 - 597,"AVENIDA. SAN MARTIN NO. 577, 597","[""AVENIDA. SAN MARTIN NO. 577, 597"", ""AVENIDA. SAN MARTIN NO. 577, 597, TACNA""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,EL POLO SLOTS,,640 - 2025,142633013,2030-01-31,77.0,141.0,,"Av. LA ENCALADA, TIENDA D-105, D-102, S-103 Y S-107 C.C. EL POLO HUNT No. 1415 - 1587",SANTIAGO DE SURCO,LIMA,LIMA,"Av. LA ENCALADA, TIENDA D-105, D-102, S-103 Y S-107 C.C. EL POLO HUNT No. 1415 - 1587","AVENIDA. LA ENCALADA, TIENDA D, 105, D, 102, S, 103 Y S, 107 C.C. EL POLO HUNT NO. 1415, 1587","[""AVENIDA. LA ENCALADA, TIENDA D, 105, D, 102, S, 103 Y S, 107 C.C. EL POLO HUNT NO. 1415, 1587"", ""AVENIDA. LA ENCALADA, TIENDA D, 105, D, 102, S, 103 Y S, 107 C.C. EL POLO HUNT NO. 1415, 1587, SANTIAGO DE SURCO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,EXCALIBUR,,645 - 2025,142633017,2030-01-31,311.0,1043.0,,Av. FRANCISCO PIZARRO No. 657,TRUJILLO,TRUJILLO,LA LIBERTAD,Av. FRANCISCO PIZARRO No. 657,AVENIDA. FRANCISCO PIZARRO NO. 657,"[""AVENIDA. FRANCISCO PIZARRO NO. 657"", ""AVENIDA. FRANCISCO PIZARRO NO. 657, TRUJILLO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,GANGAS,,637 - 2025,142633010,2030-01-31,92.0,212.0,,Jr. GAMARRA No. 569 - 575,TRUJILLO,TRUJILLO,LA LIBERTAD,Jr. GAMARRA No. 569 - 575,"JIRON. GAMARRA NO. 569, 575","[""JIRON. GAMARRA NO. 569, 575"", ""JIRON. GAMARRA NO. 569, 575, TRUJILLO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,ISLA DEL TESORO,,627 - 2025,142633001,2030-01-31,135.0,372.0,,Av. SAN MARTIN No. 680,TACNA,TACNA,TACNA,Av. SAN MARTIN No. 680,AVENIDA. SAN MARTIN NO. 680,"[""AVENIDA. SAN MARTIN NO. 680"", ""AVENIDA. SAN MARTIN NO. 680, TACNA""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,KEOPS,,628 - 2025,142633002,2030-01-31,276.0,612.0,,Jr. FRANCISCO PIZARRO No. 611 - 615 - 619 - 625,TRUJILLO,TRUJILLO,LA LIBERTAD,Jr. FRANCISCO PIZARRO No. 611 - 615 - 619 - 625,"JIRON. FRANCISCO PIZARRO NO. 611, 615, 619, 625","[""JIRON. FRANCISCO PIZARRO NO. 611, 615, 619, 625"", ""JIRON. FRANCISCO PIZARRO NO. 611, 615, 619, 625, TRUJILLO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,LA CASCADA,,631 - 2025,142633005,2030-01-31,150.0,323.0,,Av. TUNES NORTE No. 278 y Jr. SIMON BOLIVAR No. 289,TUMBES,TUMBES,TUMBES,Av. TUNES NORTE No. 278 y Jr. SIMON BOLIVAR No. 289,AVENIDA. TUNES NORTE NO. 278 Y JIRON. SIMON BOLIVAR NO. 289,"[""AVENIDA. TUNES NORTE NO. 278 Y JIRON. SIMON BOLIVAR NO. 289"", ""AVENIDA. TUNES NORTE NO. 278 Y JIRON. SIMON BOLIVAR NO. 289, TUMBES""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,LAS MUSAS,,634 - 2025,142633007,2030-01-31,190.0,389.0,,Calle LOS FAIQUES No. 101,CHICLAYO,CHICLAYO,LAMBAYEQUE,Calle LOS FAIQUES No. 101,CALLE LOS FAIQUES NO. 101,"[""CALLE LOS FAIQUES NO. 101"", ""CALLE LOS FAIQUES NO. 101, CHICLAYO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,MAMBOS,REST. 5TT,647 - 2025,132633019,2030-01-31,188.0,421.0,,Av. PROLONGACION BENAVIDES No. 5205,SANTIAGO DE SURCO,LIMA,LIMA,Av. PROLONGACION BENAVIDES No. 5205,AVENIDA. PROLONGACION BENAVIDES NO. 5205,"[""AVENIDA. PROLONGACION BENAVIDES NO. 5205"", ""AVENIDA. PROLONGACION BENAVIDES NO. 5205, SANTIAGO DE SURCO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,MANTRA,,636 - 2025,142633009,2030-01-31,194.0,479.0,,Av. 28 DE JULIO No. 224 - 226,HUACHO,HUAURA,LIMA,Av. 28 DE JULIO No. 224 - 226,"AVENIDA. 28 DE JULIO NO. 224, 226","[""AVENIDA. 28 DE JULIO NO. 224, 226"", ""AVENIDA. 28 DE JULIO NO. 224, 226, HUACHO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,MEGA,,651 - 2025,142633022,2030-01-31,210.0,586.0,,"Av. ALFREDO MENDIOLA MZ. A, LOTES 19 Y 20 Mz. A",INDEPENDENCIA,LIMA,LIMA,"Av. ALFREDO MENDIOLA MZ. A, LOTES 19 Y 20 Mz. A","AVENIDA. ALFREDO MENDIOLA MZ. A, LOTES 19 Y 20 MZ. A","[""AVENIDA. ALFREDO MENDIOLA MZ. A, LOTES 19 Y 20 MZ. A"", ""AVENIDA. ALFREDO MENDIOLA MZ. A, LOTES 19 Y 20 MZ. A, INDEPENDENCIA""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,MIAMI I,,633 - 2025,142633006,2030-01-31,159.0,413.0,,Av. MANUEL RUIZ No. 368 - 382,CHIMBOTE,SANTA,ÁNCASH,Av. MANUEL RUIZ No. 368 - 382,"AVENIDA. MANUEL RUIZ NO. 368, 382","[""AVENIDA. MANUEL RUIZ NO. 368, 382"", ""AVENIDA. MANUEL RUIZ NO. 368, 382, CHIMBOTE""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,MOULIN ROUGE,REST. 5TT,635 - 2025,132633008,2030-01-31,188.0,439.0,,Av. JAVIER PRADO ESTE No. 5235,LA MOLINA,LIMA,LIMA,Av. JAVIER PRADO ESTE No. 5235,AVENIDA. JAVIER PRADO ESTE NO. 5235,"[""AVENIDA. JAVIER PRADO ESTE NO. 5235"", ""AVENIDA. JAVIER PRADO ESTE NO. 5235, LA MOLINA""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,SOLID GOLD,,630 - 2025,142633004,2030-01-31,119.0,352.0,,Av. SALAVERRY No. 275,CHICLAYO,CHICLAYO,LAMBAYEQUE,Av. SALAVERRY No. 275,AVENIDA. SALAVERRY NO. 275,"[""AVENIDA. SALAVERRY NO. 275"", ""AVENIDA. SALAVERRY NO. 275, CHICLAYO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,STAR,,650 - 2025,142633021,2030-01-31,115.0,404.0,,Jr. LUIS JOSE DE ORBEGOSO No. 554 - 558,TRUJILLO,TRUJILLO,LA LIBERTAD,Jr. LUIS JOSE DE ORBEGOSO No. 554 - 558,"JIRON. LUIS JOSE DE ORBEGOSO NO. 554, 558","[""JIRON. LUIS JOSE DE ORBEGOSO NO. 554, 558"", ""JIRON. LUIS JOSE DE ORBEGOSO NO. 554, 558, TRUJILLO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,WIN & WIN,HOTEL ***,9086 - 2025,112633023,2030-11-26,101.0,289.0,,Calle AREQUIPA No. 673,PIURA,PIURA,PIURA,Calle AREQUIPA No. 673,CALLE AREQUIPA NO. 673,"[""CALLE AREQUIPA NO. 673"", ""CALLE AREQUIPA NO. 673, PIURA""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,WIN & WIN CASINO,HOTEL ****,643 - 2025,232633002,2030-01-31,,,8.0,Av. FRANCISCO BOLOGNESI No. 756,CHICLAYO,CHICLAYO,LAMBAYEQUE,Av. FRANCISCO BOLOGNESI No. 756,AVENIDA. FRANCISCO BOLOGNESI NO. 756,"[""AVENIDA. FRANCISCO BOLOGNESI NO. 756"", ""AVENIDA. FRANCISCO BOLOGNESI NO. 756, CHICLAYO""]"
20611137355,CORPORACION EMPRESARIAL HOLDING S.A.C.,WINMEIER-SLOTS,,629 - 2025,142633003,2030-01-31,283.0,726.0,,Av. FRANCISCO BOLOGNESI No. 756,CHICLAYO,CHICLAYO,LAMBAYEQUE,Av. FRANCISCO BOLOGNESI No. 756,AVENIDA. FRANCISCO BOLOGNESI NO. 756,"[""AVENIDA. FRANCISCO BOLOGNESI NO. 756"", ""AVENIDA. FRANCISCO BOLOGNESI NO. 756, CHICLAYO""]"
20511755060,CORPORACION FRANSUA S.A.C.,PAGAMONEDAS,,3659,120466001,2027-08-25,40.0,98.0,,Av. CAPITAN SOTO S/N No. 5TA CUADRA,VILLA RICA,OXAPAMPA,PASCO,Av. CAPITAN SOTO S/N No. 5TA CUADRA,AVENIDA. CAPITAN SOTO S/N NO. 5TA CUADRA,"[""AVENIDA. CAPITAN SOTO S/N NO. 5TA CUADRA"", ""AVENIDA. CAPITAN SOTO S/N NO. 5TA CUADRA, VILLA RICA""]"
20608035274,CORPORACION GAMING S.A.C.,CAMBOYA,,2572 - 2025,142429003,2030-04-09,66.0,138.0,,Av. MANCO CAPAC No. 445 - 471,LA VICTORIA,LIMA,LIMA,Av. MANCO CAPAC No. 445 - 471,"AVENIDA. MANCO CAPAC NO. 445, 471","[""AVENIDA. MANCO CAPAC NO. 445, 471"", ""AVENIDA. MANCO CAPAC NO. 445, 471, LA VICTORIA""]"
20608035274,CORPORACION GAMING S.A.C.,NILCI,,003672,142429001,2027-11-23,30.0,104.0,,Av. PROLONGACION PARINACOCHAS No. 559 - 563,LA VICTORIA,LIMA,LIMA,Av. PROLONGACION PARINACOCHAS No. 559 - 563,"AVENIDA. PROLONGACION PARINACOCHAS NO. 559, 563","[""AVENIDA. PROLONGACION PARINACOCHAS NO. 559, 563"", ""AVENIDA. PROLONGACION PARINACOCHAS NO. 559, 563, LA VICTORIA""]"
20608035274,CORPORACION GAMING S.A.C.,SALA PALERMO,,001701,142429002,2027-06-21,59.0,144.0,,Av. PALERMO No. 574 - 576,LA VICTORIA,LIMA,LIMA,Av. PALERMO No. 574 - 576,"AVENIDA. PALERMO NO. 574, 576","[""AVENIDA. PALERMO NO. 574, 576"", ""AVENIDA. PALERMO NO. 574, 576, LA VICTORIA""]"
20608035274,CORPORACION GAMING S.A.C.,WILLIAMS,,6374 - 2025,142429005,2030-09-08,59.0,157.0,,Av. RIVA AGÜERO SEGUNDO PISO No. 612 - 614,EL AGUSTINO,LIMA,LIMA,Av. RIVA AGÜERO SEGUNDO PISO No. 612 - 614,"AVENIDA. RIVA AGÜERO SEGUNDO PISO NO. 612, 614","[""AVENIDA. RIVA AGÜERO SEGUNDO PISO NO. 612, 614"", ""AVENIDA. RIVA AGÜERO SEGUNDO PISO NO. 612, 614, EL AGUSTINO""]"
20608035274,CORPORACION GAMING S.A.C.,XIOVIT,,5852 - 2025,142429004,2030-08-20,154.0,370.0,,Av. LOS CHANCAS No. 447,SANTA ANITA,LIMA,LIMA,Av. LOS CHANCAS No. 447,AVENIDA. LOS CHANCAS NO. 447,"[""AVENIDA. LOS CHANCAS NO. 447"", ""AVENIDA. LOS CHANCAS NO. 447, SANTA ANITA""]"
20611765917,CORPORACION GOLDEN GAMING S.A.C.,EL FARAON,,5084 - 2024,142626001,2029-08-29,126.0,322.0,,Av. PROCERES DE LA INDEPENDENCIA No. 2801 - 2803,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. PROCERES DE LA INDEPENDENCIA No. 2801 - 2803,"AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 2801, 2803","[""AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 2801, 2803"", ""AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 2801, 2803, SAN JUAN DE LURIGANCHO""]"
20604983739,CORPORACION JASPE S.A.C.,CRYSTAL PALACE,REST. 5TT,3785 - 2026,112389002,2030-05-27,94.0,254.0,,Av. GENERAL GARZON No. 1243,JESÚS MARÍA,LIMA,LIMA,Av. GENERAL GARZON No. 1243,AVENIDA. GENERAL GARZON NO. 1243,"[""AVENIDA. GENERAL GARZON NO. 1243"", ""AVENIDA. GENERAL GARZON NO. 1243, JESÚS MARÍA""]"
20602347312,CORPORACION LSV S.A.C.,EL PALACIO DE JUANJUI,REST. 5TT,6687 - 2025,112167002,2030-09-19,50.0,81.0,,Jr. JORGE CHAVEZ No. 625 - 627,JUANJUÍ,MARISCAL CÁCERES,SAN MARTÍN,Jr. JORGE CHAVEZ No. 625 - 627,"JIRON. JORGE CHAVEZ NO. 625, 627","[""JIRON. JORGE CHAVEZ NO. 625, 627"", ""JIRON. JORGE CHAVEZ NO. 625, 627, JUANJUÍ""]"
20602347312,CORPORACION LSV S.A.C.,ESPAÑA,HOTEL ****,001765-2024,132167001,2028-04-12,78.0,132.0,,Jr. PEDRO GOMEZ No. 741,TOCACHE,TOCACHE,SAN MARTÍN,Jr. PEDRO GOMEZ No. 741,JIRON. PEDRO GOMEZ NO. 741,"[""JIRON. PEDRO GOMEZ NO. 741"", ""JIRON. PEDRO GOMEZ NO. 741, TOCACHE""]"
20605954911,CORPORACION OLYMPUS S.A.C.,BINGO PORTEÑO,,003585-2024,142402004,2029-07-04,90.0,299.0,,Jr. COLON No. 441,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Jr. COLON No. 441,JIRON. COLON NO. 441,"[""JIRON. COLON NO. 441"", ""JIRON. COLON NO. 441, CALLAO""]"
20605954911,CORPORACION OLYMPUS S.A.C.,EL MISTI,,004027,142402001,2027-12-20,154.0,245.0,,Av. TENIENTE FERRE No. 213 - 217,MIRAFLORES,AREQUIPA,AREQUIPA,Av. TENIENTE FERRE No. 213 - 217,"AVENIDA. TENIENTE FERRE NO. 213, 217","[""AVENIDA. TENIENTE FERRE NO. 213, 217"", ""AVENIDA. TENIENTE FERRE NO. 213, 217, MIRAFLORES""]"
20605954911,CORPORACION OLYMPUS S.A.C.,EL ROMANO I I,REST. 5TT,001552,132402006,2029-03-28,60.0,128.0,,GRAN CHIMU No. 626,SAN JUAN DE LURIGANCHO,LIMA,LIMA,GRAN CHIMU No. 626,GRAN CHIMU NO. 626,"[""GRAN CHIMU NO. 626"", ""GRAN CHIMU NO. 626, SAN JUAN DE LURIGANCHO""]"
20605954911,CORPORACION OLYMPUS S.A.C.,OLYMPUS,REST. 5TT,005485,132402002,2028-12-16,81.0,147.0,,Av. ANDRÉS AVELINO CACERES MZ. G LOTE 4 SECCION 1 Lt. 4,JOSÉ LUIS BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,Av. ANDRÉS AVELINO CACERES MZ. G LOTE 4 SECCION 1 Lt. 4,AVENIDA. ANDRÉS AVELINO CACERES MZ. G LOTE 4 SECCION 1 LT. 4,"[""AVENIDA. ANDRÉS AVELINO CACERES MZ. G LOTE 4 SECCION 1 LT. 4"", ""AVENIDA. ANDRÉS AVELINO CACERES MZ. G LOTE 4 SECCION 1 LT. 4, JOSÉ LUIS BUSTAMANTE Y RIVERO""]"
20605954911,CORPORACION OLYMPUS S.A.C.,SALA EL ROMANO,,000231-2024,142402003,2029-01-20,126.0,324.0,,Av. UNIVERSITARIA NORTE No. 10799,COMAS,LIMA,LIMA,Av. UNIVERSITARIA NORTE No. 10799,AVENIDA. UNIVERSITARIA NORTE NO. 10799,"[""AVENIDA. UNIVERSITARIA NORTE NO. 10799"", ""AVENIDA. UNIVERSITARIA NORTE NO. 10799, COMAS""]"
20605954911,CORPORACION OLYMPUS S.A.C.,TEXAS,,004844,142402005,2028-11-09,49.0,125.0,,Av. NICOLAS DE PIEROLA 1473 No. 1473,LIMA,LIMA,LIMA,Av. NICOLAS DE PIEROLA 1473 No. 1473,AVENIDA. NICOLAS DE PIEROLA 1473 NO. 1473,"[""AVENIDA. NICOLAS DE PIEROLA 1473 NO. 1473"", ""AVENIDA. NICOLAS DE PIEROLA 1473 NO. 1473, LIMA""]"
